lyrics,sargam,label
इश्वर  सत्य है सत्य ही शिव है शिव ही  सुन्दर है ,rk na na nk dk dk nk na rk g g g g,true
इश्वर  सत्य है सत्य ही शिव है शिव ही  सुन्दर है ,r s s n d d n s r m m m m,true
इश्वर  सत्य है सत्य ही शिव है शिव ही  सुन्दर है ,gk rk rk su nk nk su rk gk mt mt mt mt,true
इश्वर  सत्य है सत्य ही शिव है शिव ही  सुन्दर है ,g r r ruk n n ruk r g p p p p,true
इश्वर  सत्य है सत्य ही शिव है शिव ही  सुन्दर है ,m gk gk ru su su ru gk m dk dk dk dk,true
इश्वर  सत्य है सत्य ही शिव है शिव ही  सुन्दर है ,mt g g guk ruk ruk guk g mt d d d d,true
इश्वर  सत्य है सत्य ही शिव है शिव ही  सुन्दर है ,p m m gu ru ru gu m p nk nk nk nk,true
इश्वर  सत्य है सत्य ही शिव है शिव ही  सुन्दर है ,dk mt mt mu guk guk mu mt dk n n n n,true
इश्वर  सत्य है सत्य ही शिव है शिव ही  सुन्दर है ,d p p mut gu gu mut p d su su su su,true
इश्वर  सत्य है सत्य ही शिव है शिव ही  सुन्दर है ,nk dk dk pu mu mu pu dk nk ruk ruk ruk ruk,true
इश्वर  सत्य है सत्य ही शिव है शिव ही  सुन्दर है ,n d d duk mut mut duk d n ru ru ru ru,true
इश्वर  सत्य है सत्य ही शिव है शिव ही  सुन्दर है ,su nk nk du pu pu du nk su guk guk guk guk,true
इश्वर  सत्य है सत्य ही शिव है शिव ही  सुन्दर है ,ruk n n nuk duk duk nuk n ruk gu gu gu gu,true
इश्वर  सत्य है सत्य ही शिव है शिव ही  सुन्दर है ,ru su su nu du du nu su ru mu mu mu mu,true
सजन रे झूठ मत बोलो,Dha Dha Pa Ma Ga Ma Ga Re Sa Sa Sa Sa,true
सजन रे झूठ मत बोलो,nak nak dak mat ma mat ma gak rak rak rak rak,true
सजन रे झूठ मत बोलो,na na da pa mat pa mat ga ra ra ra ra,true
सजन रे झूठ मत बोलो,s s nak dak pa dak pa ma gak gak gak gak,true
सजन रे झूठ मत बोलो,rk rk na da dak da dak mat ga ga ga ga,true
सजन रे झूठ मत बोलो,r r s nak da nak da pa ma ma ma ma,true
सजन रे झूठ मत बोलो,gk gk rk na nak na nak dak mat mat mat mat,true
सजन रे झूठ मत बोलो,g g r s na s na da pa pa pa pa,true
सजन रे झूठ मत बोलो,m m gk rk s rk s nak dak dak dak dak,true
सजन रे झूठ मत बोलो,mt mt g r rk r rk na da da da da,true
सजन रे झूठ मत बोलो,p p m gk r gk r s nak nak nak nak,true
सजन रे झूठ मत बोलो,dk dk mt g gk g gk rk na na na na,true
सजन रे झूठ मत बोलो,d d p m g m g r s s s s,true
सजन रे झूठ मत बोलो,nk nk dk mt m mt m gk rk rk rk rk,true
सजन रे झूठ मत बोलो,n n d p mt p mt g r r r r,true
सजन रे झूठ मत बोलो,su su nk dk p dk p m gk gk gk gk,true
सजन रे झूठ मत बोलो,ruk ruk n d dk d dk mt g g g g,true
सजन रे झूठ मत बोलो,ru ru su nk d nk d p m m m m,true
सजन रे झूठ मत बोलो,guk guk ruk n nk n nk dk mt mt mt mt,true
सजन रे झूठ मत बोलो,gu gu ru su n su n d p p p p,true
सजन रे झूठ मत बोलो,mu mu guk ruk su ruk su nk dk dk dk dk,true
सजन रे झूठ मत बोलो,mut mut gu ru ruk ru ruk n d d d d,true
सजन रे झूठ मत बोलो,pu pu mu guk ru guk ru su nk nk nk nk,true
सजन रे झूठ मत बोलो,duk duk mut gu guk gu guk ruk n n n n,true
सजन रे झूठ मत बोलो,du du pu mu gu mu gu ru su su su su,true
सजन रे झूठ मत बोलो,nuk nuk duk mut mu mut mu guk ruk ruk ruk ruk,true
सजन रे झूठ मत बोलो,nu nu du pu mut pu mut gu ru ru ru ru,true
गुरु गोविंद डूओ खड़े ,Pa Ni Ni Sa Re Sa Ni Sa Sa Sa Sa Ni Pa,true
गुरु गोविंद डूओ खड़े ,dak s s rak gak rak s rak rak rak rak s dak,true
गुरु गोविंद डूओ खड़े ,da rk rk ra ga ra rk ra ra ra ra rk da,true
गुरु गोविंद डूओ खड़े ,nak r r gak ma gak r gak gak gak gak r nak,true
गुरु गोविंद डूओ खड़े ,na gk gk ga mat ga gk ga ga ga ga gk na,true
गुरु गोविंद डूओ खड़े ,s g g ma pa ma g ma ma ma ma g s,true
गुरु गोविंद डूओ खड़े ,rk m m mat dak mat m mat mat mat mat m rk,true
गुरु गोविंद डूओ खड़े ,r mt mt pa da pa mt pa pa pa pa mt r,true
गुरु गोविंद डूओ खड़े ,gk p p dak nak dak p dak dak dak dak p gk,true
गुरु गोविंद डूओ खड़े ,g dk dk da na da dk da da da da dk g,true
गुरु गोविंद डूओ खड़े ,m d d nak s nak d nak nak nak nak d m,true
गुरु गोविंद डूओ खड़े ,mt nk nk na rk na nk na na na na nk mt,true
गुरु गोविंद डूओ खड़े ,p n n s r s n s s s s n p,true
गुरु गोविंद डूओ खड़े ,dk su su rk gk rk su rk rk rk rk su dk,true
गुरु गोविंद डूओ खड़े ,d ruk ruk r g r ruk r r r r ruk d,true
गुरु गोविंद डूओ खड़े ,nk ru ru gk m gk ru gk gk gk gk ru nk,true
गुरु गोविंद डूओ खड़े ,n guk guk g mt g guk g g g g guk n,true
गुरु गोविंद डूओ खड़े ,su gu gu m p m gu m m m m gu su,true
गुरु गोविंद डूओ खड़े ,ruk mu mu mt dk mt mu mt mt mt mt mu ruk,true
गुरु गोविंद डूओ खड़े ,ru mut mut p d p mut p p p p mut ru,true
गुरु गोविंद डूओ खड़े ,guk pu pu dk nk dk pu dk dk dk dk pu guk,true
गुरु गोविंद डूओ खड़े ,gu duk duk d n d duk d d d d duk gu,true
गुरु गोविंद डूओ खड़े ,mu du du nk su nk du nk nk nk nk du mu,true
गुरु गोविंद डूओ खड़े ,mut nuk nuk n ruk n nuk n n n n nuk mut,true
गुरु गोविंद डूओ खड़े ,pu nu nu su ru su nu su su su su nu pu,true
ॐ गं गणपतये ,Sa Pa Pa Pa Pa Pa Pa Pa Pa Pa,true
ॐ गं गणपतये ,rak dak dak dak dak dak dak dak dak dak,true
ॐ गं गणपतये ,ra da da da da da da da da da,true
ॐ गं गणपतये ,gak nak nak nak nak nak nak nak nak nak,true
ॐ गं गणपतये ,ga na na na na na na na na na,true
ॐ गं गणपतये ,ma s s s s s s s s s,true
ॐ गं गणपतये ,mat rk rk rk rk rk rk rk rk rk,true
ॐ गं गणपतये ,pa r r r r r r r r r,true
ॐ गं गणपतये ,dak gk gk gk gk gk gk gk gk gk,true
ॐ गं गणपतये ,da g g g g g g g g g,true
ॐ गं गणपतये ,nak m m m m m m m m m,true
ॐ गं गणपतये ,na mt mt mt mt mt mt mt mt mt,true
ॐ गं गणपतये ,s p p p p p p p p p,true
ॐ गं गणपतये ,rk dk dk dk dk dk dk dk dk dk,true
ॐ गं गणपतये ,r d d d d d d d d d,true
ॐ गं गणपतये ,gk nk nk nk nk nk nk nk nk nk,true
ॐ गं गणपतये ,g n n n n n n n n n,true
ॐ गं गणपतये ,m su su su su su su su su su,true
ॐ गं गणपतये ,mt ruk ruk ruk ruk ruk ruk ruk ruk ruk,true
ॐ गं गणपतये ,p ru ru ru ru ru ru ru ru ru,true
ॐ गं गणपतये ,dk guk guk guk guk guk guk guk guk guk,true
ॐ गं गणपतये ,d gu gu gu gu gu gu gu gu gu,true
ॐ गं गणपतये ,nk mu mu mu mu mu mu mu mu mu,true
ॐ गं गणपतये ,n mut mut mut mut mut mut mut mut mut,true
ॐ गं गणपतये ,su pu pu pu pu pu pu pu pu pu,true
ॐ गं गणपतये ,ruk duk duk duk duk duk duk duk duk duk,true
ॐ गं गणपतये ,ru du du du du du du du du du,true
ॐ गं गणपतये ,guk nuk nuk nuk nuk nuk nuk nuk nuk nuk,true
ॐ गं गणपतये ,gu nu nu nu nu nu nu nu nu nu,true
ऐ विघ्नहर्ता,ra ra sa ra ra,true
ऐ विघ्नहर्ता,gak gak rak gak gak,true
ऐ विघ्नहर्ता,ga ga ra ga ga,true
ऐ विघ्नहर्ता,ma ma gak ma ma,true
ऐ विघ्नहर्ता,mat mat ga mat mat,true
ऐ विघ्नहर्ता,pa pa ma pa pa,true
ऐ विघ्नहर्ता,dak dak mat dak dak,true
ऐ विघ्नहर्ता,Dha Dha Pa Dha Dha,true
ऐ विघ्नहर्ता,nak nak dak nak nak,true
ऐ विघ्नहर्ता,na na da na na,true
ऐ विघ्नहर्ता,s s nak s s,true
ऐ विघ्नहर्ता,rk rk na rk rk,true
ऐ विघ्नहर्ता,r r s r r,true
ऐ विघ्नहर्ता,gk gk rk gk gk,true
ऐ विघ्नहर्ता,g g r g g,true
ऐ विघ्नहर्ता,m m gk m m,true
ऐ विघ्नहर्ता,mt mt g mt mt,true
ऐ विघ्नहर्ता,p p m p p,true
ऐ विघ्नहर्ता,dk dk mt dk dk,true
ऐ विघ्नहर्ता,d d p d d,true
ऐ विघ्नहर्ता,nk nk dk nk nk,true
ऐ विघ्नहर्ता,n n d n n,true
ऐ विघ्नहर्ता,su su nk su su,true
ऐ विघ्नहर्ता,ruk ruk n ruk ruk,true
ऐ विघ्नहर्ता,ru ru su ru ru,true
ऐ विघ्नहर्ता,guk guk ruk guk guk,true
ऐ विघ्नहर्ता,gu gu ru gu gu,true
ऐ विघ्नहर्ता,mu mu guk mu mu,true
ऐ विघ्नहर्ता,mut mut gu mut mut,true
ऐ विघ्नहर्ता,pu pu mu pu pu,true
ऐ विघ्नहर्ता,duk duk mut duk duk,true
ऐ विघ्नहर्ता,du du pu du du,true
ऐ विघ्नहर्ता,nuk nuk duk nuk nuk,true
ऐ विघ्नहर्ता,nu nu du nu nu,true
राधे राधे जपो चले आएँगे बिहारी,sa ga ga ga ga ga ga ga sa sa ga ga ga ga ga ga sa,true
राधे राधे जपो चले आएँगे बिहारी,rak ma ma ma ma ma ma ma rak rak ma ma ma ma ma ma rak,true
राधे राधे जपो चले आएँगे बिहारी,ra mat mat mat mat mat mat mat ra ra mat mat mat mat mat mat ra,true
राधे राधे जपो चले आएँगे बिहारी,gak pa pa pa pa pa pa pa gak gak pa pa pa pa pa pa gak,true
राधे राधे जपो चले आएँगे बिहारी,ga dak dak dak dak dak dak dak ga ga dak dak dak dak dak dak ga,true
राधे राधे जपो चले आएँगे बिहारी,Ma Dha Dha Dha Dha Dha Dha Dha Ma Ma Dha Dha Dha Dha Dha Dha Ma,true
राधे राधे जपो चले आएँगे बिहारी,mat nak nak nak nak nak nak nak mat mat nak nak nak nak nak nak mat,true
राधे राधे जपो चले आएँगे बिहारी,pa na na na na na na na pa pa na na na na na na pa,true
राधे राधे जपो चले आएँगे बिहारी,dak s s s s s s s dak dak s s s s s s dak,true
राधे राधे जपो चले आएँगे बिहारी,da rk rk rk rk rk rk rk da da rk rk rk rk rk rk da,true
राधे राधे जपो चले आएँगे बिहारी,nak r r r r r r r nak nak r r r r r r nak,true
राधे राधे जपो चले आएँगे बिहारी,na gk gk gk gk gk gk gk na na gk gk gk gk gk gk na,true
राधे राधे जपो चले आएँगे बिहारी,s g g g g g g g s s g g g g g g s,true
राधे राधे जपो चले आएँगे बिहारी,rk m m m m m m m rk rk m m m m m m rk,true
राधे राधे जपो चले आएँगे बिहारी,r mt mt mt mt mt mt mt r r mt mt mt mt mt mt r,true
राधे राधे जपो चले आएँगे बिहारी,gk p p p p p p p gk gk p p p p p p gk,true
राधे राधे जपो चले आएँगे बिहारी,g dk dk dk dk dk dk dk g g dk dk dk dk dk dk g,true
राधे राधे जपो चले आएँगे बिहारी,m d d d d d d d m m d d d d d d m,true
राधे राधे जपो चले आएँगे बिहारी,mt nk nk nk nk nk nk nk mt mt nk nk nk nk nk nk mt,true
राधे राधे जपो चले आएँगे बिहारी,p n n n n n n n p p n n n n n n p,true
राधे राधे जपो चले आएँगे बिहारी,dk su su su su su su su dk dk su su su su su su dk,true
राधे राधे जपो चले आएँगे बिहारी,d ruk ruk ruk ruk ruk ruk ruk d d ruk ruk ruk ruk ruk ruk d,true
राधे राधे जपो चले आएँगे बिहारी,nk ru ru ru ru ru ru ru nk nk ru ru ru ru ru ru nk,true
राधे राधे जपो चले आएँगे बिहारी,n guk guk guk guk guk guk guk n n guk guk guk guk guk guk n,true
राधे राधे जपो चले आएँगे बिहारी,su gu gu gu gu gu gu gu su su gu gu gu gu gu gu su,true
राधे राधे जपो चले आएँगे बिहारी,ruk mu mu mu mu mu mu mu ruk ruk mu mu mu mu mu mu ruk,true
राधे राधे जपो चले आएँगे बिहारी,ru mut mut mut mut mut mut mut ru ru mut mut mut mut mut mut ru,true
राधे राधे जपो चले आएँगे बिहारी,guk pu pu pu pu pu pu pu guk guk pu pu pu pu pu pu guk,true
राधे राधे जपो चले आएँगे बिहारी,gu duk duk duk duk duk duk duk gu gu duk duk duk duk duk duk gu,true
राधे राधे जपो चले आएँगे बिहारी,mu du du du du du du du mu mu du du du du du du mu,true
राधे राधे जपो चले आएँगे बिहारी,mut nuk nuk nuk nuk nuk nuk nuk mut mut nuk nuk nuk nuk nuk nuk mut,true
राधे राधे जपो चले आएँगे बिहारी,pu nu nu nu nu nu nu nu pu pu nu nu nu nu nu nu pu,true
साईं तेरी याद महा सुखदाई ,Sa Re Ga Ma Pa Dha Pa Ma Ga Re Re Ga Re Sa Sa,true
साईं तेरी याद महा सुखदाई ,rak gak ma mat dak nak dak mat ma gak gak ma gak rak rak,true
साईं तेरी याद महा सुखदाई ,ra ga mat pa da na da pa mat ga ga mat ga ra ra,true
साईं तेरी याद महा सुखदाई ,gak ma pa dak nak s nak dak pa ma ma pa ma gak gak,true
साईं तेरी याद महा सुखदाई ,ga mat dak da na rk na da dak mat mat dak mat ga ga,true
साईं तेरी याद महा सुखदाई ,ma pa da nak s r s nak da pa pa da pa ma ma,true
साईं तेरी याद महा सुखदाई ,mat dak nak na rk gk rk na nak dak dak nak dak mat mat,true
साईं तेरी याद महा सुखदाई ,pa da na s r g r s na da da na da pa pa,true
साईं तेरी याद महा सुखदाई ,dak nak s rk gk m gk rk s nak nak s nak dak dak,true
साईं तेरी याद महा सुखदाई ,da na rk r g mt g r rk na na rk na da da,true
साईं तेरी याद महा सुखदाई ,nak s r gk m p m gk r s s r s nak nak,true
साईं तेरी याद महा सुखदाई ,na rk gk g mt dk mt g gk rk rk gk rk na na,true
साईं तेरी याद महा सुखदाई ,s r g m p d p m g r r g r s s,true
साईं तेरी याद महा सुखदाई ,rk gk m mt dk nk dk mt m gk gk m gk rk rk,true
साईं तेरी याद महा सुखदाई ,r g mt p d n d p mt g g mt g r r,true
साईं तेरी याद महा सुखदाई ,gk m p dk nk su nk dk p m m p m gk gk,true
साईं तेरी याद महा सुखदाई ,g mt dk d n ruk n d dk mt mt dk mt g g,true
साईं तेरी याद महा सुखदाई ,m p d nk su ru su nk d p p d p m m,true
साईं तेरी याद महा सुखदाई ,mt dk nk n ruk guk ruk n nk dk dk nk dk mt mt,true
साईं तेरी याद महा सुखदाई ,p d n su ru gu ru su n d d n d p p,true
साईं तेरी याद महा सुखदाई ,dk nk su ruk guk mu guk ruk su nk nk su nk dk dk,true
साईं तेरी याद महा सुखदाई ,d n ruk ru gu mut gu ru ruk n n ruk n d d,true
साईं तेरी याद महा सुखदाई ,nk su ru guk mu pu mu guk ru su su ru su nk nk,true
साईं तेरी याद महा सुखदाई ,n ruk guk gu mut duk mut gu guk ruk ruk guk ruk n n,true
साईं तेरी याद महा सुखदाई ,su ru gu mu pu du pu mu gu ru ru gu ru su su,true
साईं तेरी याद महा सुखदाई ,ruk guk mu mut duk nuk duk mut mu guk guk mu guk ruk ruk,true
साईं तेरी याद महा सुखदाई ,ru gu mut pu du nu du pu mut gu gu mut gu ru ru,true
इतनी शक्ति हमें,Sa Sa Ni Ni Sa Sa Sa,true
इतनी शक्ति हमें,rak rak s s rak rak rak,true
इतनी शक्ति हमें,ra ra rk rk ra ra ra,true
इतनी शक्ति हमें,gak gak r r gak gak gak,true
इतनी शक्ति हमें,ga ga gk gk ga ga ga,true
इतनी शक्ति हमें,ma ma g g ma ma ma,true
इतनी शक्ति हमें,mat mat m m mat mat mat,true
इतनी शक्ति हमें,pa pa mt mt pa pa pa,true
इतनी शक्ति हमें,dak dak p p dak dak dak,true
इतनी शक्ति हमें,da da dk dk da da da,true
इतनी शक्ति हमें,nak nak d d nak nak nak,true
इतनी शक्ति हमें,na na nk nk na na na,true
इतनी शक्ति हमें,s s n n s s s,true
इतनी शक्ति हमें,rk rk su su rk rk rk,true
इतनी शक्ति हमें,r r ruk ruk r r r,true
इतनी शक्ति हमें,gk gk ru ru gk gk gk,true
इतनी शक्ति हमें,g g guk guk g g g,true
इतनी शक्ति हमें,m m gu gu m m m,true
इतनी शक्ति हमें,mt mt mu mu mt mt mt,true
इतनी शक्ति हमें,p p mut mut p p p,true
इतनी शक्ति हमें,dk dk pu pu dk dk dk,true
इतनी शक्ति हमें,d d duk duk d d d,true
इतनी शक्ति हमें,nk nk du du nk nk nk,true
इतनी शक्ति हमें,n n nuk nuk n n n,true
इतनी शक्ति हमें,su su nu nu su su su,true
रघुपति राघव राजा राम ,rak rak rak rak rak sa sa,true
रघुपति राघव राजा राम ,ra ra ra ra ra rak rak,true
रघुपति राघव राजा राम ,gak gak gak gak gak ra ra,true
रघुपति राघव राजा राम ,ga ga ga ga ga gak gak,true
रघुपति राघव राजा राम ,Ma Ma Ma Ma Ma Ga Ga,true
रघुपति राघव राजा राम ,mat mat mat mat mat ma ma,true
रघुपति राघव राजा राम ,pa pa pa pa pa mat mat,true
रघुपति राघव राजा राम ,dak dak dak dak dak pa pa,true
रघुपति राघव राजा राम ,da da da da da dak dak,true
रघुपति राघव राजा राम ,nak nak nak nak nak da da,true
रघुपति राघव राजा राम ,na na na na na nak nak,true
रघुपति राघव राजा राम ,s s s s s na na,true
रघुपति राघव राजा राम ,rk rk rk rk rk s s,true
रघुपति राघव राजा राम ,r r r r r rk rk,true
रघुपति राघव राजा राम ,gk gk gk gk gk r r,true
रघुपति राघव राजा राम ,g g g g g gk gk,true
रघुपति राघव राजा राम ,m m m m m g g,true
रघुपति राघव राजा राम ,mt mt mt mt mt m m,true
रघुपति राघव राजा राम ,p p p p p mt mt,true
रघुपति राघव राजा राम ,dk dk dk dk dk p p,true
रघुपति राघव राजा राम ,d d d d d dk dk,true
रघुपति राघव राजा राम ,nk nk nk nk nk d d,true
रघुपति राघव राजा राम ,n n n n n nk nk,true
रघुपति राघव राजा राम ,su su su su su n n,true
रघुपति राघव राजा राम ,ruk ruk ruk ruk ruk su su,true
रघुपति राघव राजा राम ,ru ru ru ru ru ruk ruk,true
रघुपति राघव राजा राम ,guk guk guk guk guk ru ru,true
रघुपति राघव राजा राम ,gu gu gu gu gu guk guk,true
रघुपति राघव राजा राम ,mu mu mu mu mu gu gu,true
रघुपति राघव राजा राम ,mut mut mut mut mut mu mu,true
रघुपति राघव राजा राम ,pu pu pu pu pu mut mut,true
रघुपति राघव राजा राम ,duk duk duk duk duk pu pu,true
रघुपति राघव राजा राम ,du du du du du duk duk,true
रघुपति राघव राजा राम ,nuk nuk nuk nuk nuk du du,true
रघुपति राघव राजा राम ,nu nu nu nu nu nuk nuk,true
ॐ जय जगदीश हरे आरती,Sa Sa Sa Sa Sa Ni Sa Re,true
ॐ जय जगदीश हरे आरती,rak rak rak rak rak s rak gak,true
ॐ जय जगदीश हरे आरती,ra ra ra ra ra rk ra ga,true
ॐ जय जगदीश हरे आरती,gak gak gak gak gak r gak ma,true
ॐ जय जगदीश हरे आरती,ga ga ga ga ga gk ga mat,true
ॐ जय जगदीश हरे आरती,ma ma ma ma ma g ma pa,true
ॐ जय जगदीश हरे आरती,mat mat mat mat mat m mat dak,true
ॐ जय जगदीश हरे आरती,pa pa pa pa pa mt pa da,true
ॐ जय जगदीश हरे आरती,dak dak dak dak dak p dak nak,true
ॐ जय जगदीश हरे आरती,da da da da da dk da na,true
ॐ जय जगदीश हरे आरती,nak nak nak nak nak d nak s,true
ॐ जय जगदीश हरे आरती,na na na na na nk na rk,true
ॐ जय जगदीश हरे आरती,s s s s s n s r,true
ॐ जय जगदीश हरे आरती,rk rk rk rk rk su rk gk,true
ॐ जय जगदीश हरे आरती,r r r r r ruk r g,true
ॐ जय जगदीश हरे आरती,gk gk gk gk gk ru gk m,true
ॐ जय जगदीश हरे आरती,g g g g g guk g mt,true
ॐ जय जगदीश हरे आरती,m m m m m gu m p,true
ॐ जय जगदीश हरे आरती,mt mt mt mt mt mu mt dk,true
ॐ जय जगदीश हरे आरती,p p p p p mut p d,true
ॐ जय जगदीश हरे आरती,dk dk dk dk dk pu dk nk,true
ॐ जय जगदीश हरे आरती,d d d d d duk d n,true
ॐ जय जगदीश हरे आरती,nk nk nk nk nk du nk su,true
ॐ जय जगदीश हरे आरती,n n n n n nuk n ruk,true
ॐ जय जगदीश हरे आरती,su su su su su nu su ru,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,Sa Sa Re Ni Sa Ni Sa Re Re Ga,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,rak rak gak s rak s rak gak gak ma,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,ra ra ga rk ra rk ra ga ga mat,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,gak gak ma r gak r gak ma ma pa,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,ga ga mat gk ga gk ga mat mat dak,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,ma ma pa g ma g ma pa pa da,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,mat mat dak m mat m mat dak dak nak,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,pa pa da mt pa mt pa da da na,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,dak dak nak p dak p dak nak nak s,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,da da na dk da dk da na na rk,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,nak nak s d nak d nak s s r,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,na na rk nk na nk na rk rk gk,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,s s r n s n s r r g,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,rk rk gk su rk su rk gk gk m,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,r r g ruk r ruk r g g mt,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,gk gk m ru gk ru gk m m p,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,g g mt guk g guk g mt mt dk,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,m m p gu m gu m p p d,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,mt mt dk mu mt mu mt dk dk nk,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,p p d mut p mut p d d n,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,dk dk nk pu dk pu dk nk nk su,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,d d n duk d duk d n n ruk,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,nk nk su du nk du nk su su ru,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,n n ruk nuk n nuk n ruk ruk guk,true
सुबह  सवेरे लेकर  तेरा नाम प्रभु ,su su ru nu su nu su ru ru gu,true
श्रीमन नारायण नारायण हरि हरि,Sa Re Ga Ma Pa Dha Ni Sa,true
सजा  दो घर को गुलशन सा,Sa Sa Ga Ma Pa Ma Ma Ma Ga Ma Ga,true
सजा  दो घर को गुलशन सा,rak rak ma mat dak mat mat mat ma mat ma,true
सजा  दो घर को गुलशन सा,ra ra mat pa da pa pa pa mat pa mat,true
सजा  दो घर को गुलशन सा,gak gak pa dak nak dak dak dak pa dak pa,true
सजा  दो घर को गुलशन सा,ga ga dak da na da da da dak da dak,true
सजा  दो घर को गुलशन सा,ma ma da nak s nak nak nak da nak da,true
सजा  दो घर को गुलशन सा,mat mat nak na rk na na na nak na nak,true
सजा  दो घर को गुलशन सा,pa pa na s r s s s na s na,true
सजा  दो घर को गुलशन सा,dak dak s rk gk rk rk rk s rk s,true
सजा  दो घर को गुलशन सा,da da rk r g r r r rk r rk,true
सजा  दो घर को गुलशन सा,nak nak r gk m gk gk gk r gk r,true
सजा  दो घर को गुलशन सा,na na gk g mt g g g gk g gk,true
सजा  दो घर को गुलशन सा,s s g m p m m m g m g,true
सजा  दो घर को गुलशन सा,rk rk m mt dk mt mt mt m mt m,true
सजा  दो घर को गुलशन सा,r r mt p d p p p mt p mt,true
सजा  दो घर को गुलशन सा,gk gk p dk nk dk dk dk p dk p,true
सजा  दो घर को गुलशन सा,g g dk d n d d d dk d dk,true
सजा  दो घर को गुलशन सा,m m d nk su nk nk nk d nk d,true
सजा  दो घर को गुलशन सा,mt mt nk n ruk n n n nk n nk,true
सजा  दो घर को गुलशन सा,p p n su ru su su su n su n,true
सजा  दो घर को गुलशन सा,dk dk su ruk guk ruk ruk ruk su ruk su,true
सजा  दो घर को गुलशन सा,d d ruk ru gu ru ru ru ruk ru ruk,true
सजा  दो घर को गुलशन सा,nk nk ru guk mu guk guk guk ru guk ru,true
सजा  दो घर को गुलशन सा,n n guk gu mut gu gu gu guk gu guk,true
सजा  दो घर को गुलशन सा,su su gu mu pu mu mu mu gu mu gu,true
सजा  दो घर को गुलशन सा,ruk ruk mu mut duk mut mut mut mu mut mu,true
सजा  दो घर को गुलशन सा,ru ru mut pu du pu pu pu mut pu mut,true
सजा  दो घर को गुलशन सा,guk guk pu duk nuk duk duk duk pu duk pu,true
सजा  दो घर को गुलशन सा,gu gu duk du nu du du du duk du duk,true
जय  राधा माधव कुञ्ज बिहारी,Sa Sa Sa Re Sa Re Ma Ga Ga Ma Ga Re Ga Re Sa,true
जय  राधा माधव कुञ्ज बिहारी,rak rak rak gak rak gak mat ma ma mat ma gak ma gak rak,true
जय  राधा माधव कुञ्ज बिहारी,ra ra ra ga ra ga pa mat mat pa mat ga mat ga ra,true
जय  राधा माधव कुञ्ज बिहारी,gak gak gak ma gak ma dak pa pa dak pa ma pa ma gak,true
जय  राधा माधव कुञ्ज बिहारी,ga ga ga mat ga mat da dak dak da dak mat dak mat ga,true
जय  राधा माधव कुञ्ज बिहारी,ma ma ma pa ma pa nak da da nak da pa da pa ma,true
जय  राधा माधव कुञ्ज बिहारी,mat mat mat dak mat dak na nak nak na nak dak nak dak mat,true
जय  राधा माधव कुञ्ज बिहारी,pa pa pa da pa da s na na s na da na da pa,true
जय  राधा माधव कुञ्ज बिहारी,dak dak dak nak dak nak rk s s rk s nak s nak dak,true
जय  राधा माधव कुञ्ज बिहारी,da da da na da na r rk rk r rk na rk na da,true
जय  राधा माधव कुञ्ज बिहारी,nak nak nak s nak s gk r r gk r s r s nak,true
जय  राधा माधव कुञ्ज बिहारी,na na na rk na rk g gk gk g gk rk gk rk na,true
जय  राधा माधव कुञ्ज बिहारी,s s s r s r m g g m g r g r s,true
जय  राधा माधव कुञ्ज बिहारी,rk rk rk gk rk gk mt m m mt m gk m gk rk,true
जय  राधा माधव कुञ्ज बिहारी,r r r g r g p mt mt p mt g mt g r,true
जय  राधा माधव कुञ्ज बिहारी,gk gk gk m gk m dk p p dk p m p m gk,true
जय  राधा माधव कुञ्ज बिहारी,g g g mt g mt d dk dk d dk mt dk mt g,true
जय  राधा माधव कुञ्ज बिहारी,m m m p m p nk d d nk d p d p m,true
जय  राधा माधव कुञ्ज बिहारी,mt mt mt dk mt dk n nk nk n nk dk nk dk mt,true
जय  राधा माधव कुञ्ज बिहारी,p p p d p d su n n su n d n d p,true
जय  राधा माधव कुञ्ज बिहारी,dk dk dk nk dk nk ruk su su ruk su nk su nk dk,true
